image_path,image_name,prompt,blip_caption,clip_similarity_prompt,clip_similarity_caption,similarity_diff
/content/images/part-000001/0f525676-3729-4ff9-ba3f-2f0ba8c5cec5.png,0f525676-3729-4ff9-ba3f-2f0ba8c5cec5.png,two models in plastic bunny masks wearing baggy colorful 9 0 s jackets by rick owens. magazine ad. pastel brutalist background. ,two people wearing bunny ears and yellow coats,33.875,32.46875,1.40625
/content/images/part-000001/9c96ecbe-a749-4c47-bd30-8853606c3c87.png,9c96ecbe-a749-4c47-bd30-8853606c3c87.png,9 1 1 a syrup bottle crashing into the twin towers made of pancakes ,a large explosion of explosions in the city,28.953125,26.40625,2.546875
/content/images/part-000001/ebe34ce3-3dc5-4f1e-9d87-50789d720d92.png,ebe34ce3-3dc5-4f1e-9d87-50789d720d92.png,"ames graham ballard, highrise, sustainability, octane render, highly detailed ",a large building,28.140625,22.15625,5.984375
/content/images/part-000001/ed59428e-be26-40f6-a70a-0e38d7908e0d.png,ed59428e-be26-40f6-a70a-0e38d7908e0d.png,"a beautiful hyperdetailed highly detailed nature playground city building by john howe, poppy uv light darkacademia at dusk sea sunlight liberty city, archdaily, wallpaper, highly detailed, trending on artstation. ",the city of babylon,33.09375,25.125,7.96875
/content/images/part-000001/95a863ef-19d2-4772-9885-73f227e7af42.png,95a863ef-19d2-4772-9885-73f227e7af42.png,"james graham ballard, highrise, sustainability, octane render, highly detailed ",a city with a lot of tall buildings,28.625,22.640625,5.984375
/content/images/part-000001/7be36812-921f-48eb-8c2a-78776e039ebf.png,7be36812-921f-48eb-8c2a-78776e039ebf.png,shrek dressed up as a gorgeous cosmic psychedelic geisha ,a colorful background with many different colors,27.125,27.578125,-0.453125
/content/images/part-000001/f5a37305-6d11-44ea-a56a-423761d77cd9.png,f5a37305-6d11-44ea-a56a-423761d77cd9.png,"anthropomorphic blue cat woman dressed in pink, vaporwave style pastel colors ",a blue figure on a pink background,30.265625,31.265625,-1.0
/content/images/part-000001/bd8a6d23-d46c-47c8-bac6-f12bd831708f.png,bd8a6d23-d46c-47c8-bac6-f12bd831708f.png,concept illustration. a giant robot standing in the high street of a run down seaside town ,a painting of a robot standing in the middle of a street,32.6875,30.15625,2.53125
/content/images/part-000001/04f48a9f-5c84-4e8a-9b32-9c1ccf2e78da.png,04f48a9f-5c84-4e8a-9b32-9c1ccf2e78da.png,"james graham ballard, highrise, sustainability, octane render, minimal design ",a city with tall buildings,31.296875,25.265625,6.03125
/content/images/part-000001/227adf77-bcfe-4a00-b133-773d339241f2.png,227adf77-bcfe-4a00-b133-773d339241f2.png,"kpop idol woman dressed in pink, eating a popsicle, vaporwave style pastel colors ",a woman in pink shirt holding a toothbrush,35.71875,29.4375,6.28125
/content/images/part-000001/da81e463-64fc-411e-86c1-313ffa7f2240.png,da81e463-64fc-411e-86c1-313ffa7f2240.png,oil painting. a giant robot standing in the high street of a run down seaside town ,a painting of a robot standing on a street,38.0625,34.90625,3.15625
/content/images/part-000001/1e69ffda-6906-4a5d-a997-5bb6a4daa89b.png,1e69ffda-6906-4a5d-a997-5bb6a4daa89b.png,santa's sleigh being pulled by reindeer beetles realistic cinematic 3 5 mm ,a santa claus riding a sler with reindeers,30.421875,30.84375,-0.421875
/content/images/part-000001/2919b048-6f68-4ac7-a6d5-060d827abb77.png,2919b048-6f68-4ac7-a6d5-060d827abb77.png,"a beautiful paint of cultists dancing surrounds a huge alpaca in desert at night, by zdzislaw beksinski, trending on artstation. ",a group of llamas walking in the snow,24.40625,31.6875,-7.28125
/content/images/part-000001/221c5050-eadb-4d1f-9dc2-7f13d853ae4a.png,221c5050-eadb-4d1f-9dc2-7f13d853ae4a.png,"reclaimed by nature by kazuyo sejima, sea atlantis hyperrealism junglepunk, archdaily, wallpaper, highly detailed, trending on artstation. ",the jungle jungle jungle jungle jungle jungle jungle jungle jungle jungle jungle jungle jungle jungle jungle jungle jungle jungle jungle jungle,28.546875,26.234375,2.3125
/content/images/part-000001/57f938c6-15ac-4eff-a17e-8accf29e1229.png,57f938c6-15ac-4eff-a17e-8accf29e1229.png,"rafael vinoly, highrise, laws of physics apply, sustainable architecture, full building view, photorealistic ",the proposed towers in the city of shanghai,27.125,29.234375,-2.109375
/content/images/part-000001/06c561b5-bb0b-452f-b8d2-450f9bca510d.png,06c561b5-bb0b-452f-b8d2-450f9bca510d.png,"a close - up portrait of zack de la rocha painted by rembrandt, oil painting, baroque painting, highly detailed, 4 k ",a painting of two men with long hair,30.78125,28.96875,1.8125
/content/images/part-000001/5b6a54cf-09bd-4f64-b5b5-4342d31d15fa.png,5b6a54cf-09bd-4f64-b5b5-4342d31d15fa.png,"mount epic spectral wolf screenshot world of warcraft mounts worldboss bioluminecant light concept sketch art and by feng zhu alena aenami artworks in 4 k beeple, by thomas kinkade heartstone overwatch blizzard 3 d rtx hdr ",a purple and black monster with a purple tail,29.625,28.390625,1.234375
/content/images/part-000001/e033c5e7-d231-4db9-b390-0cdec84f993c.png,e033c5e7-d231-4db9-b390-0cdec84f993c.png,1 9 9 0 s photograph. a giant robot standing in the high street of a run down seaside town ,a red robot statue stands in a parking lot,41.84375,30.671875,11.171875
/content/images/part-000001/084bceb7-7117-48fd-9f65-ac18db931b3a.png,084bceb7-7117-48fd-9f65-ac18db931b3a.png,gummy bear going to war. ,gummys gummys gummy gummy gummy gummy gummy gummy gummy gum,30.078125,31.015625,-0.9375
/content/images/part-000001/edf6ddf6-2dc7-4e82-91b8-f48fe9d3c049.png,edf6ddf6-2dc7-4e82-91b8-f48fe9d3c049.png,"beautiful lee jin eun with interstellar hair, soft lighting, realistic wide angle, wonderful lips and eyes, white skin, sharp focus, 8 k high, 6 4 megapixel, insanely detailed, intricate, elegant, art by greg rutkowski and wlop ",a woman with long hair and a white dress,34.4375,27.328125,7.109375
/content/images/part-000001/23b1b995-c73c-4cab-b43c-4803377879fb.png,23b1b995-c73c-4cab-b43c-4803377879fb.png,"white haired robe fu xi full male body portrait, sit upright on the ground, very long white beard and hair, fine kindness delicate prefect face features gaze, piercing eye, elegant, smooth, style of tom bagshaw, cedric peyravernay, peter mohrbacher, victo nga, 4 k hd illustrative wallpaper, animation style, chinese style ","a man with white hair and beards, wearing a robe",35.0625,28.609375,6.453125
/content/images/part-000001/14ed730d-1862-49fe-9e59-04e7d044f8a0.png,14ed730d-1862-49fe-9e59-04e7d044f8a0.png,"kpop idol woman dressed in pink, eating a sucker, vaporwave style pastel colors ",a girl with pink hair,35.46875,27.09375,8.375
/content/images/part-000001/20b1eded-0838-4fd6-b86e-fd60d9072a4b.png,20b1eded-0838-4fd6-b86e-fd60d9072a4b.png,"mount epic heavenly golden cloud serpent screenshot world of warcraft mounts worldboss bioluminecant light concept sketch art and by feng zhu alena aenami artworks in 4 k beeple, by thomas kinkade heartstone overwatch blizzard 3 d rtx hdr ",world of warcraft - dragon,30.765625,30.328125,0.4375
/content/images/part-000001/bab4670d-fe64-4f9a-bd40-f9fd446219f4.png,bab4670d-fe64-4f9a-bd40-f9fd446219f4.png,"gummy bear mosh pit, action photography, 3 5 mm film ",a crowd of people with their hands up,25.5,29.671875,-4.171875
/content/images/part-000001/931db60a-31ff-4a5e-a2b6-21f8d4b366ce.png,931db60a-31ff-4a5e-a2b6-21f8d4b366ce.png,"snake design, fluid architecture building similar to an aerodynamic speedy car, car design, responsive parametric facade : : bird - eye view of a fluid architectural building on a lake's dam, warm colors, cold materials, zaha hadid architectural style, computational design, sustainable design, hyper realistic render ",the new design for the new museum of contemporary art,33.0,29.15625,3.84375
/content/images/part-000001/20beae28-89d6-421e-8ca3-4e1f6aa0525d.png,20beae28-89d6-421e-8ca3-4e1f6aa0525d.png,"beautiful kpop idol woman dressed in pink, eating a ice cream cone, vaporwave style pastel colors ",a woman in a pink dress holding an ice cream cone,34.65625,28.328125,6.328125
/content/images/part-000001/0c10ba0e-8d8f-45f7-ab7d-e34bf486bc30.png,0c10ba0e-8d8f-45f7-ab7d-e34bf486bc30.png,"nature by vincent van gogh, sunset at dusk nature crystal gem lightpaint made of glass vice city neon noir sea dieselpunk architecture island at fall retrowave, archdaily, wallpaper, highly detailed, trending on artstation. ",a painting of a sunset with a moon,27.578125,24.828125,2.75
/content/images/part-000001/e2229ec5-be43-4bf3-9e91-2ea56a2e2d8f.png,e2229ec5-be43-4bf3-9e91-2ea56a2e2d8f.png,the homunculus realistic cinematic 3 5 mm ,the movie poster for homemuus,31.421875,39.4375,-8.015625
/content/images/part-000001/1ee52e97-5da7-4451-9428-14362c3d6617.png,1ee52e97-5da7-4451-9428-14362c3d6617.png,"gummy bear mosh pit, photography, 3 5 mm film ",a colorful background with many different colors,14.6953125,28.1875,-13.4921875
/content/images/part-000001/29739c5a-57ab-47ab-bd82-218c7207acd9.png,29739c5a-57ab-47ab-bd82-218c7207acd9.png,"epic visualization of an architectural structure generated by the superposition of the contextual paradigms of the city of tirana with the paranoid critical method of salvador dali, epic environment, volumetric light, corona render, zaha hadid architecture style, computational design, sustainable design, hyper realistic render ",a large white building,29.6875,25.265625,4.421875
/content/images/part-000001/f59d45a7-2799-4ebf-a278-f973125c3c6f.png,f59d45a7-2799-4ebf-a278-f973125c3c6f.png,"mount epic mechanostriders screenshot world of warcraft mounts worldboss bioluminecant light concept sketch art and by feng zhu alena aenami artworks in 4 k beeple, by thomas kinkade heartstone overwatch blizzard 3 d rtx hdr ","the world of warcraft ' s new game, warcraft",30.375,28.140625,2.234375
/content/images/part-000001/b8921a2f-f8e4-45cb-b17d-3b558c0bd5e0.png,b8921a2f-f8e4-45cb-b17d-3b558c0bd5e0.png,"a beautiful painting of pripyat by nekro and pascal blanche and syd mead and greg rutkowski and beeple and victo ngai and simon stalenhag and chris voy. in style of cg art. ray tracing, cel shading, 3 d. ue 5. hyper detailed. realistic. maya. octane render. ",the last days of the apocalypse,34.5,25.6875,8.8125
/content/images/part-000001/db6fc713-0c49-4937-ab15-fe70bb9aca12.png,db6fc713-0c49-4937-ab15-fe70bb9aca12.png,"crowd of gummy bears at woodstock concert, 3 5 mm film ",a large crowd of people at a music festival,34.375,34.0,0.375
/content/images/part-000001/66a83225-ccc4-49e8-963d-29cb8b779921.png,66a83225-ccc4-49e8-963d-29cb8b779921.png,"white haired robe fu xi full male body portrait, sit upright on the ground, very long white beard and hair, fine kindness delicate prefect face features gaze, piercing eye, elegant, smooth, style of tom bagshaw, cedric peyravernay, peter mohrbacher, victo nga, 4 k hd illustrative wallpaper, animation style, chinese style ",a man with white hair and a beard,35.4375,31.84375,3.59375
/content/images/part-000001/20b34b4a-dba7-4ae5-bd76-daa44d0b2a3e.png,20b34b4a-dba7-4ae5-bd76-daa44d0b2a3e.png,"futuristic sustainable vertical farm, photo realistic, 8 k ",a green wall with plants growing on it,31.421875,25.875,5.546875
/content/images/part-000001/c7fa98dc-93ae-488e-b9ee-79a52cfe478e.png,c7fa98dc-93ae-488e-b9ee-79a52cfe478e.png,"gummy bear performing at woodstock concert, 3 5 mm film, canon ae 1 ",a man playing a guitar on a stage,27.734375,25.96875,1.765625
/content/images/part-000001/64d6edce-3dde-4fb7-9c99-b695bd8b6528.png,64d6edce-3dde-4fb7-9c99-b695bd8b6528.png,"clean, marble machine, trump tower, factory, vertical greenery, future, techcity, bio, sustainable, redshift render, physical sky ",a tree growing in a city,28.90625,26.703125,2.203125
/content/images/part-000001/49904b5e-1603-43b2-80f4-d1ca9169f92d.png,49904b5e-1603-43b2-80f4-d1ca9169f92d.png,"adorable anime bunny, eating a carrot, pastel colors ",a white rabbit eating a carrot,33.625,34.3125,-0.6875
/content/images/part-000001/f6553e1e-d829-452c-ba30-11627488d98d.png,f6553e1e-d829-452c-ba30-11627488d98d.png,"portrait of beautiful korean teen with volcanic blazing fire hair, seductive look ",a woman with long hair and a black dress,35.1875,27.5,7.6875
/content/images/part-000001/a6e70dd9-3a3f-4ba1-ab5d-76be6c0b6630.png,a6e70dd9-3a3f-4ba1-ab5d-76be6c0b6630.png,"a beautiful detailed highly detailed university abandoned architecture industrial architecture urbex by cesar pelli, nature at dawn lightpaint bladerunner 2 0 4 9 neon noir, archdaily, wallpaper, highly detailed, trending on artstation. ",a long hallway with lots of windows and a red light,30.796875,30.234375,0.5625
/content/images/part-000001/f0575d41-2fdd-4ba4-bfcd-be4b40cca070.png,f0575d41-2fdd-4ba4-bfcd-be4b40cca070.png,"mount epic brown elekk screenshot world of warcraft mounts worldboss bioluminecant light concept sketch art and by feng zhu alena aenami artworks in 4 k beeple, by thomas kinkade heartstone overwatch blizzard 3 d rtx hdr ",a screenshot of a mountain with a giant monster in the fore,30.515625,31.125,-0.609375
/content/images/part-000001/c9d9627a-b249-4c68-9162-b42c180bd5f8.png,c9d9627a-b249-4c68-9162-b42c180bd5f8.png,"a gummy bear performing at woodstock concert. 3 5 mm film, ",a woman singing into a microphone while a man plays guitar,26.53125,26.046875,0.484375
/content/images/part-000001/e1ef264f-c78c-4b20-a1b1-a6ca1554dfb8.png,e1ef264f-c78c-4b20-a1b1-a6ca1554dfb8.png,sustainable fabrics flowing on sand ,a small bird is standing on a sand dune,29.0625,28.78125,0.28125
/content/images/part-000001/dc22aae7-783b-45ea-b126-a0d857c665ef.png,dc22aae7-783b-45ea-b126-a0d857c665ef.png,"white haired robe fu xi full male body portrait, sit upright on the ground, very long white beard and hair, fine kindness delicate prefect face features gaze, piercing eye, elegant, smooth, style of tom bagshaw, cedric peyravernay, peter mohrbacher, victo nga, 4 k hd illustrative wallpaper, animation style, chinese style ",a man with white hair and beards,36.96875,30.75,6.21875
/content/images/part-000001/4b7a80cf-9ceb-4d64-a02b-e7ce571ab85a.png,4b7a80cf-9ceb-4d64-a02b-e7ce571ab85a.png,"adorable studio ghibli anime bunny, eating a carrot, pastel colors ",a rabbit holding a carrot in its mouth,34.875,29.671875,5.203125
/content/images/part-000001/081c3ddb-49b5-4c57-8a72-9766976ebf77.png,081c3ddb-49b5-4c57-8a72-9766976ebf77.png,"a gummy bear performing at woodstock concert. 3 5 mm film, ",a bear playing a guitar in front of a crowd,37.21875,35.9375,1.28125
/content/images/part-000001/370e079d-a29b-412d-ac3f-8536f6739c42.png,370e079d-a29b-412d-ac3f-8536f6739c42.png,"a beautiful very detailed rendering of palace city unfinished building nature urbex industrial architecture by renzo piano, at night futuristic extraterrestial junglepunk, archdaily, wallpaper, highly detailed, trending on artstation. ",a futuristic city with lots of buildings,31.96875,29.46875,2.5
/content/images/part-000001/5c98993e-5e90-4d80-be07-9410baec7ffc.png,5c98993e-5e90-4d80-be07-9410baec7ffc.png,vas from far cry 3 throws a barrel of a cliff ,far far far far far far far far far far far far far far far far far far far far far far far far far far far far far far far far far far far far far far far far far far far far far far far far far,34.46875,21.140625,13.328125
/content/images/part-000001/f8f73449-7954-4b0d-ac0c-62ece2758512.png,f8f73449-7954-4b0d-ac0c-62ece2758512.png,luxury leather texture ,a brown background with a white border,26.46875,29.0625,-2.59375
/content/images/part-000001/e3e7851f-573c-421e-b4ec-8ac777b3c252.png,e3e7851f-573c-421e-b4ec-8ac777b3c252.png,"only with red, a creepy red man in symbiosis with technology, red wires attack, in a red laboratory red flies, dorohedoro vibes, in the style of beksinski, parts by edward hopper, parts by michael sowa, parts by yue minjun, intricate composition, red by caravaggio, highly quality, highly detailed, masterpiece, red light, artstation,",a painting of two women in red,30.765625,25.65625,5.109375
